Date,Value
2018-07-18,7955.0
2018-07-19,7893.0
2018-07-20,7893.0
2018-07-23,7893.0
2018-07-24,7852.0
2018-07-25,7811.0
2018-07-26,7760.0
2018-07-27,7739.0
2018-07-30,7697.0
2018-07-31,7697.0
2018-08-01,7656.0
2018-08-02,7635.0
2018-08-03,7614.0
2018-08-06,7614.0
2018-08-07,7614.0
2018-08-08,7614.0
2018-08-09,7614.0
2018-08-10,7614.0
2018-08-13,7614.0
2018-08-14,8962.0
2018-08-15,8962.0
2018-08-16,8962.0
2018-08-17,8962.0
2018-08-20,8962.0
2018-08-21,8962.0
2018-08-22,8922.0
2018-08-23,8507.0
2018-08-24,8448.0
2018-08-27,8428.0
2018-08-28,8408.0
2018-08-29,8072.0
2018-08-30,8011.0
2018-08-31,8011.0
2018-09-03,8011.0
2018-09-04,8011.0
2018-09-05,7990.0
2018-09-06,7968.0
2018-09-07,7923.0
2018-09-10,7900.0
2018-09-11,7793.0
2018-09-12,7751.0
2018-09-13,7705.0
2018-09-14,7580.0
2018-09-17,7560.0
2018-09-18,7478.0
2018-09-19,7418.0
2018-09-20,7251.0
2018-09-21,7144.0
2018-09-24,8537.0
2018-09-25,8477.0
2018-09-26,8437.0
2018-09-27,8378.0
2018-09-28,8277.0
2018-10-01,8257.0
2018-10-02,8197.0
2018-10-03,8177.0
2018-10-04,8137.0
2018-10-05,8077.0
2018-10-08,8037.0
2018-10-09,7957.0
2018-10-10,7937.0
2018-10-11,7857.0
2018-10-12,7796.0
2018-10-15,7776.0
2018-10-16,7715.0
2018-10-17,7675.0
2018-10-18,7610.0
2018-10-19,7570.0
2018-10-22,7529.0
2018-10-23,7489.0
2018-10-24,7449.0
2018-10-25,7408.0
2018-10-26,7389.0
2018-10-29,7389.0
2018-10-30,7348.0
2018-10-31,7328.0
2018-11-01,7290.0
2018-11-02,7250.0
2018-11-05,7209.0
2018-11-06,7169.0
2018-11-07,7109.0
2018-11-08,7069.0
2018-11-09,7028.0
2018-11-12,6988.0
2018-11-13,6947.0
