Date,Value
2012-06-05,33885.0
2012-06-06,33585.0
2012-06-07,33435.0
2012-06-08,33010.0
2012-06-11,31710.0
2012-06-12,31685.0
2012-06-13,31386.0
2012-06-14,31038.0
2012-06-15,31288.0
2012-06-18,35538.0
2012-06-19,35538.0
2012-06-20,30615.0
2012-06-21,29294.0
2012-06-25,28694.0
2012-06-26,28294.0
2012-06-27,28244.0
2012-06-28,28347.0
2012-06-29,28347.0
2012-07-02,28248.0
2012-07-03,28248.0
2012-07-04,29048.0
2012-07-05,28772.0
2012-07-06,29022.0
2012-07-09,29373.0
2012-07-10,30350.0
2012-07-11,29676.0
2012-07-12,28902.0
2012-07-13,29052.0
2012-07-16,30324.0
2012-07-17,32923.0
2012-07-18,32724.0
2012-07-19,27652.0
2012-07-20,26448.0
2012-07-23,27044.0
2012-07-24,25815.0
2012-07-25,24990.0
2012-07-26,24465.0
2012-07-27,23616.0
2012-07-30,23616.0
2012-07-31,23616.0
2012-08-01,23616.0
2012-08-02,23169.0
2012-08-03,23119.0
2012-08-06,21897.0
2012-08-07,21748.0
2012-08-08,21448.0
2012-08-09,21423.0
2012-08-10,21123.0
2012-08-13,21150.0
2012-08-14,22373.0
2012-08-15,26493.0
2012-08-16,41159.0
2012-08-17,40710.0
2012-08-20,39263.0
2012-08-21,38164.0
2012-08-22,37666.0
2012-08-23,34679.0
2012-08-24,34205.0
2012-08-27,31006.0
2012-08-28,29954.0
2012-08-29,28877.0
2012-08-30,28751.0
2012-08-31,28526.0
2012-09-03,28128.0
2012-09-04,27976.0
2012-09-05,27078.0
2012-09-06,27078.0
2012-09-07,27154.0
2012-09-10,27604.0
2012-09-11,29330.0
2012-09-12,30655.0
2012-09-13,37372.0
2012-09-14,42818.0
2012-09-17,62263.0
2012-09-18,66679.0
2012-09-19,66154.0
2012-09-20,64334.0
2012-09-21,62081.0
2012-09-24,56921.0
2012-09-25,54275.0
2012-09-26,51105.0
2012-09-27,53999.0
2012-09-28,53899.0
2012-10-08,54697.0
2012-10-09,55124.0
2012-10-10,57000.0
2012-10-11,57401.0
