Date,Value
2010-12-03,317064.0
2010-12-04,316547.0
2010-12-07,314311.0
2010-12-09,313588.0
2010-12-10,314864.0
2010-12-13,314292.0
2010-12-14,314142.0
2010-12-15,313098.0
2010-12-16,312552.0
2010-12-17,312156.0
2010-12-20,309738.0
2010-12-21,306928.0
2010-12-22,303822.0
2010-12-23,301181.0
2010-12-24,300559.0
2010-12-27,300012.0
2010-12-28,299513.0
2010-12-29,299339.0
2010-12-30,299165.0
2010-12-31,298466.0
2011-01-04,298215.0
2011-01-05,297472.0
2011-01-06,295537.0
2011-01-07,295338.0
2011-01-10,293225.0
2011-01-11,290670.0
2011-01-12,288957.0
2011-01-13,290628.0
2011-01-14,289860.0
2011-01-17,288839.0
2011-01-18,286247.0
2011-01-19,284755.0
2011-01-20,280331.0
2011-01-21,278192.0
2011-01-24,275749.0
2011-01-25,274502.0
2011-01-26,273033.0
2011-01-27,271017.0
2011-01-28,268597.0
2011-01-31,267274.0
2011-02-01,267274.0
2011-02-09,267274.0
2011-02-10,267274.0
2011-02-11,267274.0
2011-02-14,272850.0
2011-02-15,274831.0
2011-02-16,274307.0
2011-02-17,274385.0
2011-02-18,272215.0
2011-02-21,269110.0
2011-02-22,269036.0
2011-02-23,268367.0
2011-02-24,268022.0
2011-02-25,267722.0
2011-02-28,267523.0
2011-03-01,267425.0
2011-03-02,267425.0
2011-03-03,267252.0
2011-03-04,267078.0
2011-03-07,267026.0
2011-03-08,266353.0
2011-03-09,265187.0
2011-03-10,271190.0
2011-03-11,271967.0
2011-03-14,272168.0
2011-03-15,271723.0
2011-03-16,275478.0
2011-03-17,274288.0
2011-03-18,274288.0
2011-03-21,272545.0
2011-03-22,272545.0
2011-03-23,269411.0
2011-03-24,269411.0
2011-03-25,269411.0
2011-03-28,265508.0
2011-03-29,264088.0
2011-03-30,263394.0
2011-03-31,263244.0
2011-04-01,262648.0
2011-04-06,264243.0
2011-04-07,263871.0
2011-04-08,270108.0
2011-04-11,269216.0
2011-04-12,268669.0
2011-04-13,268669.0
2011-04-14,267152.0
2011-04-15,274343.0
2011-04-18,277349.0
2011-04-19,275706.0
2011-04-20,272021.0
2011-04-21,269664.0
2011-04-22,267652.0
2011-04-25,264817.0
2011-04-26,263496.0
2011-04-27,265030.0
2011-04-28,262903.0
2011-04-29,260963.0
2011-05-03,258604.0
2011-05-04,255092.0
2011-05-05,251220.0
2011-05-06,249777.0
2011-05-09,247738.0
2011-05-10,251149.0
2011-05-11,253159.0
2011-05-12,251295.0
2011-05-13,248340.0
2011-05-16,252854.0
2011-05-17,253621.0
2011-05-18,248077.0
2011-05-19,238909.0
2011-05-20,230802.0
2011-05-23,226401.0
2011-05-24,220175.0
2011-05-25,214302.0
2011-05-26,209237.0
2011-05-27,207023.0
2011-05-30,204254.0
2011-05-31,203235.0
2011-06-01,202688.0
2011-06-02,201817.0
2011-06-03,199606.0
2011-06-07,197119.0
2011-06-08,193640.0
2011-06-09,190877.0
2011-06-10,190705.0
2011-06-13,189926.0
2011-06-14,188807.0
2011-06-15,194949.0
2011-06-16,192206.0
2011-06-17,190915.0
2011-06-20,183794.0
2011-06-21,177291.0
2011-06-22,173025.0
2011-06-23,167228.0
2011-06-24,161570.0
2011-06-27,155653.0
2011-06-28,146362.0
2011-06-29,142149.0
2011-06-30,141281.0
2011-07-01,139569.0
2011-07-04,136932.0
2011-07-05,134892.0
2011-07-06,133149.0
2011-07-07,129722.0
2011-07-08,124258.0
2011-07-11,119204.0
2011-07-12,116150.0
2011-07-13,110788.0
2011-07-14,114407.0
2011-07-15,116329.0
2011-07-18,126461.0
2011-07-19,122980.0
2011-07-20,121292.0
2011-07-21,113500.0
2011-07-22,107073.0
2011-07-25,97444.0
2011-07-26,88657.0
2011-07-27,84024.0
2011-07-28,79135.0
2011-07-29,74750.0
2011-08-01,72037.0
2011-08-02,68355.0
2011-08-03,65437.0
2011-08-04,64560.0
2011-08-05,58004.0
2011-08-08,49697.0
2011-08-09,45427.0
2011-08-10,43062.0
2011-08-11,44896.0
2011-08-12,43691.0
2011-08-15,61561.0
2011-08-16,68957.0
2011-08-17,67813.0
2011-08-18,63983.0
2011-08-19,54998.0
2011-08-22,47561.0
2011-08-23,45471.0
2011-08-24,42769.0
2011-08-25,39063.0
2011-08-26,36997.0
